Date,0t23,2q23,0e24,124,2t24,0q25,525,0q25,225,0e26,124,0t26,4e27,1q27,4q27,0e28,1q28,628,0h29,0s29,0t30,4t30,0q31,132,4q32,0s33,4h34,0f35,4q36,1t37,4t38,1e39,4q39,4q40,1q41,4h42,3q44,3h45,0s46,4q46,1h47,1t49,4q49,0f50,1q51,3t52,1h53,1f54,4q55,1t57,460,0h61,2h65,3h68,1f71,1e73
8/17/2022,-63.359,-67,-82.234,-94.382,-97.246,-83.282,-90.715,-102.046,-92.606,-85.481,-75.035,-66.18,,-65.584,-55.45,-59.965,-54.07,-50.604,-41.707,-40.546,-29.436,-34.723,-18.309,-10.973,-18.277,-0.358,4.728,20.9,14.914,26.319,23.029,32.585,28.735,31.152,35.45,34.468,37.588,39.193,40.041,39.52,39.559,37.526,37.898,37.293,38.294,35.71,37.339,36.892,34.07,34.251,32.554,32.92,31.959,34.627,37.497,36.669
8/16/2022,-63.273,-65.293,-78.509,-90.18,-93.141,-80.07,-89.221,-96.963,-88.94,-80.296,-71.114,-62.162,,-62.959,-53.8,-57.817,-52.577,-49.245,-40.175,-39.788,-30.254,-35.049,-18.912,-11.573,-18.432,-1.277,5.083,20.281,16.117,27.141,23.796,32.444,29.334,31.846,35.035,35.048,38.603,40.034,39.615,40.384,39.846,37.74,38.774,37.098,38.482,36.206,37.142,37.396,34.969,35.066,34.299,33.697,32.911,36.06,38.365,36.878
8/15/2022,-66.818,-67.845,-80.401,-91.323,-92.634,-79.792,-88.558,-97.577,-88.187,-79.733,-70.441,-62.572,,-62.361,-54.133,-58.295,-52.996,-49.545,-39.267,-40.003,-30.011,-35.54,-19.166,-12.38,-19.131,-1.123,4.041,20.895,17.129,28.504,25.391,33.079,30.41,33.685,37.195,36.252,40.497,41.505,40.548,40.572,40.791,39.418,40.721,37.923,39.977,37.985,38.86,38.362,36.667,36.858,35.774,34.144,34.874,37.602,40.172,38.6
8/12/2022,-62.299,-63.291,-77.936,-87.622,-89.804,-72.689,-83.021,-90.271,-81.594,-74.816,-66.079,-58.598,,-59.247,-51.157,-55.403,-51.2,-47.773,-37.764,-38.061,-29.613,-34.003,-18.436,-11.031,-17.993,-1.531,4.806,20.909,17.496,27.752,26.12,33.025,31.217,33.923,37.02,36.081,41.276,42.097,41.321,41.395,40.789,40.059,40.405,38.699,41.561,37.795,38.533,39.236,37.551,37.639,35.295,34.878,35.39,38.097,40.472,39.806
8/11/2022,-60.92,-63.323,-72.337,-86.243,-87.635,-69.764,-80.046,-87.998,-79.696,-72.501,-65.271,-56.4,,-59.333,-49.074,-54.785,-49.768,-47.245,-38.865,-38.265,-30.285,-34.761,-18.942,-12.378,-18.556,-1.691,4.891,19.534,15.078,25.987,23.066,30.831,29.293,31.2,34.255,33.754,38.074,40.557,39.141,39.26,39.011,37.031,38.625,36.796,37.697,36.539,37.572,35.708,35.01,34.576,33.367,33.44,33.387,36.465,38.737,38.228
8/10/2022,-64.551,-66.284,-71.13,-88.337,-88.114,-66.462,-80.352,-86.216,-78.492,-72.614,-64.952,-56.218,,-59.074,-50.184,-55.413,-51.517,-48.019,-39.345,-38.828,-31.232,-35.559,-19.41,-12.04,-18.943,-2.771,3.038,18.027,13.835,23.937,21.926,30.256,27.378,29.881,33.58,33.484,36.6,38.056,37.442,38.372,37.637,35.815,37.001,35.353,36.471,33.794,34.519,33.916,32.024,32.143,30.432,29.908,30.846,33.242,35.888,34.921
8/9/2022,-69.027,-69.863,-76.711,-94.573,-92.509,-71.087,-84.279,-90.893,-82.33,-74.72,-66.204,-58.102,,-60.933,-52.054,-57.293,-52.624,-49.587,-40.949,-40.346,-32.211,-36.61,-20.328,-12.196,-19.273,-2.012,3.219,17.975,12.467,23.201,20.506,28.916,26.609,29.12,32.424,33.133,36.221,38.235,37.592,38.429,38.127,35.581,37.396,35.383,36.543,33.82,35.049,33.86,31.708,31.602,30.424,29.501,30.58,33.513,35.623,34.935
8/8/2022,-65.88,-68.276,-73.628,-90.968,-88.651,-68.688,-80.582,-87.922,-78.377,-72.039,-64.36,-54.878,,-58.634,-50.006,-54.245,-49.581,-46.403,-37.66,-37.129,-29.846,-34.631,-18.78,-11.717,-18.36,-0.765,3.267,18.042,13.966,24.294,21.933,29.585,28.017,29.906,33.113,34.078,37.082,38.576,37.284,39.071,38.28,36.288,38.228,35.883,36.646,34.126,34.615,34.231,31.834,32.21,30.619,29.653,30.959,33.715,35.764,35.319
8/5/2022,-61.056,-63.561,-70.299,-85.436,-83.581,-66.278,-76.046,-83.269,-74.796,-69.266,-62.743,-52.527,,-57.288,-47.354,-52.27,-47.686,-44.409,-35.103,-34.728,-27.719,-32.304,-16.779,-9.87,-16.033,1.224,5.159,18.987,14.03,23.942,22.643,30.182,28.122,30.793,33.454,34.93,38.275,39.624,38.271,39.661,39.591,37.009,39.006,36.355,36.496,34.402,35.164,34.622,32.384,32.289,30.772,29.743,31.34,33.572,35.933,35.263
8/4/2022,-57.095,-59.951,-66.785,-84.792,-82.239,-65.74,-74.55,-79.963,-71.92,-71.032,-63.59,-54.486,,-57.561,-49.275,-54.771,-50.858,-47.32,-38.77,-38.033,-29.33,-34.037,-18.126,-11.739,-17.874,-1.338,3.244,18.041,13.395,22.97,20.79,29.064,27.172,29.798,32.503,33.248,36.832,38.539,36.92,37.984,37.99,34.794,37.559,33.51,35.621,32.125,32.767,31.965,30.148,28.991,27.796,26.427,28.376,30.609,32.681,31.344
8/3/2022,-58.305,-59.581,-68.266,-85.64,-83.019,-68.808,-75.918,-81.574,-72.558,-74.439,-66.265,-57.035,,-59.734,-50.692,-57.334,-52.437,-48.901,-40.415,-40.104,-29.367,-34.072,-17.918,-11.012,-17.471,-0.095,3.42,20.306,13.248,23.551,21.799,29.193,28.319,30.659,33.635,35.201,37.289,38.501,36.986,38.647,37.389,35.428,36.96,34.271,35.351,32.526,32.665,32.302,30.025,29.622,29.291,27.671,29.552,31.59,33.485,33.352
8/2/2022,-59.991,-63.887,-67.195,-85.749,-84.968,-69.527,-77.398,-83.609,-73.564,-76.769,-65.589,-57.611,,-63.557,-51.388,-58.008,-53.307,-51.53,-39.723,-39.586,-30.95,-36.292,-17.796,-11.251,-17.749,-0.445,2.568,19.841,12.405,21.555,20.078,29.035,28.364,31.281,33.719,34.614,37.465,37.015,37.071,39.474,38.385,35.484,38.086,32.477,33.623,30.706,32.881,32.053,30.828,29.202,27.378,26.91,27.958,30.418,33.662,32.212
8/1/2022,-69.682,-69.465,-68.627,-86.682,-83.831,-69.621,-77.343,-82.61,-73.813,-75.566,-66.462,-58.274,,-62.999,-51.685,-60.153,-55.156,-52.084,-41.667,-41.224,-31.372,-35.911,-19.72,-12.136,-19.579,-1.934,2.786,19.054,13.868,23.164,21.077,27.872,28.924,31.077,32.951,35.286,39.292,39.54,36.632,39.9,38.393,35.037,38.039,33.032,34.91,32.815,32.828,31.631,31.055,30.28,28.856,27.53,29.391,32.239,33.465,33.399
7/29/2022,-69.734,-71.341,-63.145,-81.738,-78.6,-63.47,-70.819,-76.528,-69.422,-70.692,-63.056,-54.976,,-59.855,-47.414,-57.214,-53.791,-50.487,-39.075,-39.853,-30.065,-34.38,-18.921,-11.15,-17.591,-0.93,3.738,20.417,17.203,26.48,24.903,31.353,32.335,35.709,36.402,38.636,42.881,44.367,40.527,43.629,42.734,39.279,42.294,36.608,38.392,36.858,36.838,36.157,36.04,33.538,32.939,30.993,34.282,36.974,37.42,37
7/28/2022,-81.848,-76.658,-66.174,-84.964,-80.423,-66.014,-73.118,-79.268,-71.04,-74.259,-65.173,-57.662,,-61.447,-50.108,-59.04,-56.451,-52.275,-40.976,-42.226,-32.272,-37.352,-20.959,-14.072,-20.947,-3.088,2.043,19.378,18.238,27.976,26.566,31.751,32.985,35.837,36.521,39.042,42.861,43.615,39.402,43.458,41.562,39.95,41.41,35.687,37.616,37.684,37.989,36.997,36.872,35.753,35.937,32.929,34.903,37.823,38.267,36.851
7/27/2022,-69.226,-67.985,-59.525,-79.835,-76.418,-62.815,-71.153,-76.087,-68.174,-71.569,-62.197,-54.737,,-59.859,-46.933,-56.255,-53.158,-49.06,-39.579,-40.011,-31.359,-36.686,-19.766,-12.825,-20.2,-1.543,3.652,20.874,19.64,30.493,28.646,34.131,35.175,37.045,37.715,39.943,43.634,44.183,40.564,44.384,42.695,39.315,42.1,36.784,38.668,39.204,39.186,38.393,38.765,38.078,36.582,35.107,37.447,39.34,40.185,39.418
7/26/2022,-60.103,-60.162,-59.819,-79.406,-75.705,-62.461,-70.88,-76.404,-68.164,-71.53,-62.969,-55.105,,-60.314,-46.874,-55.752,-52.839,-48.992,-38.803,-39.625,-30.84,-36.698,-19.748,-12.526,-19.671,-2.172,3.427,20.534,20.962,30.639,28.957,34.278,34.258,36.188,37.011,39.592,42.702,43.844,39.774,43.324,42.005,38.458,41.79,35.863,38.227,38.643,38.448,37.593,37.52,36.919,35.093,33.353,36.256,38.304,39.3,38.467
7/25/2022,-55.814,-55.986,-56.953,-76.036,-71.739,-58.736,-66.803,-72.623,-64.426,-69.096,-60.553,-52.93,,-57.848,-45.009,-53.639,-51.082,-46.864,-37.715,-37.187,-29.65,-34.942,-18.961,-12.291,-19.276,-2.005,5.58,21.844,22.64,31.533,29.993,35.244,35.151,37.243,37.738,40.146,43.325,44.621,39.955,44.072,42.208,38.546,41.53,35.862,38.106,38.8,38.99,37.698,36.852,36.121,34.332,33.117,35.536,37.413,38.348,37.257
7/22/2022,-53.838,-54.819,-56.409,-75.767,-71.941,-59.66,-67.73,-73.523,-65.932,-69.913,-61.356,-53.894,,-58.529,-45.812,-54.897,-51.938,-47.735,-39.155,-38.894,-30.52,-36.958,-19.867,-12.182,-19.881,-1.475,5.809,22.181,21.256,30.033,28.499,33.185,31.997,34.809,35.262,37.514,39.292,39.943,37.116,40.55,38.385,35.481,38.828,33.378,35.395,36.178,35.881,35.49,33.872,32.299,30.186,28.494,31.279,33.162,33.73,32.515
7/21/2022,-48.891,-49.956,-54.205,-72.998,-70.014,-56.622,-65.99,-72.099,-63.501,-67.76,-58.626,-51.581,,-56.388,-43.559,-54.191,-50.711,-46.893,-39.11,-38.222,-30.239,-36.428,-18.742,-10.805,-18.86,-0.418,7.776,24.445,22.807,31.244,29.545,34.744,33.01,35.977,36.937,38.329,39.962,41.128,39.303,42.235,40.434,37.442,40.507,36.197,38.757,37.683,38.53,38.552,35.087,34.942,32.068,31.786,33.421,34.924,35.442,34.918
7/20/2022,-45.569,-47.087,-52.112,-72.064,-69.07,-50.829,-65.074,-71.09,-62.851,-68.67,-59.709,-52.874,,-56.824,-44.3,-53.574,-50.947,-46.472,-38.271,-37.535,-28.755,-35.5,-17.947,-9.785,-17.442,0.994,10.311,27.474,26.289,34.958,33.218,38.607,36.556,39.748,40.68,42.526,43.479,44.212,42.049,45.32,42.529,40.094,43.487,38.233,40.441,41.291,40.928,41.227,39.893,39.39,37.455,36.268,38.204,39.826,40.99,39.952
7/19/2022,-50.224,-52.444,-59.02,-78.999,-75.864,-57.359,-71.704,-77.76,-69.403,-74.848,-66.048,-58.529,,-61.344,-48.581,-56.471,-53.136,-49.066,-40.743,-38.76,-29.303,-35.324,-18.666,-9.871,-18.264,0.557,8.86,26.572,25.443,33.57,32.428,37.198,36.201,39.479,39.271,40.59,41.999,42.827,40.647,43.746,41.051,38.663,42.489,36.759,39.197,39.602,39.453,39.923,38.963,38.455,36.271,35.667,37.567,38.984,40.45,39.649
7/18/2022,-54.56,-55.624,-61.26,-80.568,-77.216,-58.772,-72.96,-78.944,-70.732,-75.262,-66.692,-59.695,,-62.019,-50.274,-55.92,-52.432,-48.358,-39.357,-37.982,-28.544,-34.277,-16.703,-8.06,-16.673,2.245,8.835,25.653,24.459,32.264,31.495,36.611,36.555,38.682,38.162,40.079,41.426,42.162,40.057,43.046,40.657,37.792,41.771,36.688,38.396,38.687,39.369,39.864,38.951,39.304,37.53,36.301,38.575,40.644,41.877,40.637
7/15/2022,-57.433,-58.669,-63.516,-82.923,-78.7,-60.519,-73.039,-79.422,-71.223,-74.504,-67.366,-58.896,,-61.199,-51.228,-55.438,-52.631,-48.253,-38.095,-36.964,-28.626,-34.048,-16.809,-8.934,-16.551,2.415,8.767,25.348,24.961,32.655,32.254,37.71,37.554,38.343,38.597,41.778,42.264,42.735,40.347,44.043,41.35,39.323,43.319,37.173,39.123,40.432,40.737,40.991,41.281,40.899,39.317,38.704,40.642,42.012,43.687,42.497
7/14/2022,-52.924,-55.228,-59.02,-78.106,-75.164,-59.196,-72.598,-77.792,-69.753,-74.485,-64.217,-57.9,,-60.707,-49.409,-54.736,-52.395,-48.115,-38.457,-37.251,-28.971,-34.797,-17.125,-9.136,-17.428,1.415,7.082,22.811,22.034,29.078,28.921,33.586,34.482,36.165,34.641,38.772,39.635,40.331,38.759,41.235,38.555,37.076,40.476,34.98,36.863,37.413,38.48,38.778,39.187,40.264,37.559,37.749,38.987,40.962,41.994,40.439
7/13/2022,-60.421,-59.817,-64.47,-84.185,-79.168,-64.217,-75.189,-80.464,-72.962,-74.547,-66.798,-59.346,,-61.197,-49.643,-54.459,-51.727,-47.558,-37.351,-36.774,-28.448,-32.914,-15.76,-6.841,-16.416,4.387,8.945,24.362,22.604,30.062,29.117,33.767,34.815,37.019,36.896,40.889,41.755,42.177,40.203,42.691,40.324,38.386,42.277,37.562,38.912,39.512,39.703,40.298,41.185,42.239,38.715,38.73,39.694,41.633,41.898,40.542
7/12/2022,-51.811,-51.898,-57.29,-77.213,-73.376,-59.478,-70.421,-76.212,-68.484,-71.423,-63.983,-56.502,,-58.564,-48.208,-52.02,-50.256,-45.314,-35.367,-35.387,-26.381,-31.292,-13.976,-5.572,-14.303,3.241,9.988,24.334,25.25,32.357,31.736,35.444,38.281,39.4,39.527,43.623,44.355,45.079,43.114,45.681,44.006,41.189,45.85,40.204,42.646,42.822,42.651,43.136,43.84,45.007,41.908,41.358,42.589,44.815,45.197,43.884
7/11/2022,-52.876,-52.813,-58.009,-79.203,-74.905,-62.037,-72.174,-78.697,-71.258,-74.631,-67.358,-58.858,,-60.756,-49.417,-52.882,-50.574,-46.35,-35.947,-35.303,-26.767,-31.316,-14.215,-4.8,-13.649,3.026,9.708,23.696,22.793,29.946,29.323,33.525,35.469,37.137,37.672,41.667,42.204,41.995,41.174,43.003,41.13,39.194,42.95,39.196,40.734,40.407,40.507,41.842,41.035,41.693,38.137,39.39,39.582,41.486,42.991,42.138
7/8/2022,-55.058,-56.284,-66.476,-85.359,-80.021,-68.076,-77.825,-84.408,-77.047,-79.335,-71.546,-63.209,,-64.211,-52.52,-56.804,-53.398,-49.379,-38.952,-38.013,-28.571,-34.344,-15.553,-6.818,-15.317,1.878,8.086,21.432,20.21,27.144,26.066,31.057,31.536,34.197,35.182,37.783,38.383,38.99,38.824,39.398,37.945,37.162,41.736,37.048,39.305,38.227,38.614,39.007,37.768,39.238,35.104,37.206,36.707,38.365,40.111,39.477
7/7/2022,-59.613,-57.439,-65.309,-85.584,-80.551,-64.937,-76.606,-83.026,-74.654,-77.386,-70.049,-60.381,,-63.033,-51.711,-55.014,-52.715,-48.725,-38.43,-36.947,-28.206,-32.947,-14.707,-6.893,-14.888,1.186,8.623,22.081,20.381,27.739,26.82,31.72,31.649,34.04,35.18,37.693,39.166,39.964,39.588,40.051,40.003,38.823,42.807,38.275,41.103,39.856,39.545,40.28,39.105,41.048,37.12,38.849,38.041,39.68,41.639,40.869
7/6/2022,-61.867,-57.862,-64.897,-80.798,-72.803,-64.172,-70.643,-76.278,-70.129,-72.943,-65.646,-58.362,,-59.646,-48.559,-51.755,-49.14,-44.673,-35.755,-34.762,-24.909,-30.147,-12.814,-5.639,-12.49,2.127,9.94,23.865,23.602,29.498,29.441,33.888,34.007,36.886,37.149,39.985,42.217,42.738,42.813,42.9,43.219,42.43,46.77,40.55,42.775,41.228,41.51,42.155,41.41,42.597,38.091,40.577,39.056,41.392,42.309,41.344
7/5/2022,-72.776,-65.749,-71.942,-83.494,-73.833,-64.112,-69.129,-75.563,-69.382,-71.423,-64.678,-57.121,,-58.552,-47.343,-51.789,-49.169,-44.51,-34.913,-33.851,-24.796,-29.066,-11.867,-6.15,-11.035,1.583,9.847,24.608,23.597,30.937,28.607,33.06,32.9,35.26,37.099,38.52,41.119,41.865,41.112,41.104,42.259,40.935,45.513,40.244,42.56,40.357,39.548,40.161,39.812,40.391,37.294,38.894,38.584,39.642,40.872,40.275
7/4/2022,-73.191,-64.798,-71.875,-82.591,-73.82,-63.884,-68.82,-76.211,-68.732,-71.656,-64.611,-58.013,,-58.611,-47.644,-51.683,-49.417,-44.85,-34.363,-34.745,-24.968,-29.139,-12.651,-5.611,-10.988,1.744,9.43,23.156,22.789,29.267,27.772,31.966,31.929,34.474,36.025,37.067,40.187,40.337,40.333,40.337,41.337,40.329,41.57,39.122,40.93,38.177,38.803,39.468,38.482,39.474,36.283,37.916,37.57,38.822,39.743,39.046
7/1/2022,-79.104,-70.586,-76.7,-86.103,-76.427,-67.205,-72.99,-78.322,-71.222,-74.309,-67.28,-59.918,,-59.407,-48.466,-51.837,-49.826,-46.051,-34.649,-34.914,-24.478,-28.482,-12.504,-4.473,-10.053,2.518,8.838,23.257,23.407,28.474,27.572,32.516,31.251,34.485,35.692,36.883,39.522,40.953,40.116,40.562,40.947,40.287,40.42,38.464,40.73,38.49,37.952,38.927,37.313,38.356,34.986,36.165,35.795,36.843,37.806,37.697
6/30/2022,-66,-60.416,-67.259,-77.934,-69.583,-61.6,-65.272,-73.684,-66.299,-68.568,-63.019,-56.311,,-57.669,-46.417,-50.807,-48.735,-44.109,-33.966,-34.526,-24.498,-29.058,-11.465,-4.068,-11.68,3.151,10.349,23.626,22.41,28.521,26.287,31.455,30.976,33.53,35.233,36.43,39.408,38.374,38.664,39.646,41.27,40.118,40.871,37.974,40.538,37.954,36.313,38.469,35.108,36.493,34.125,35.844,34.553,36.034,36.911,36.48
6/29/2022,-57.341,-52.522,-67.225,-77.343,-71.372,-64.234,-67.966,-75.685,-68.187,-71.8,-65.649,-57.814,,-58.329,-47.662,-53.695,-50.512,-46.235,-36.27,-37.076,-27.143,-29.602,-14.486,-4.759,-11.8,1.459,10.048,20.628,19.27,25.554,23.138,28.111,26.715,29.228,31.274,31.346,35.063,35.598,36.206,36.3,35.816,34.224,35.556,34.076,35.813,33.207,32.99,34.121,31.292,32.494,30.135,33.239,30.798,31.769,33.297,32.291
6/28/2022,-55.662,-50.959,-65.251,-75.999,-70.219,-64.108,-66.776,-74.943,-67.203,-70.522,-63.381,-56.365,,-57.391,-47.189,-50.929,-47.431,-43.38,-33.189,-34.313,-23.92,-27.35,-10.694,-2.673,-8.327,3.306,12.06,23.266,20.089,26.986,24.18,29.159,27.542,30.24,32.912,32.707,35.743,36.584,36.966,36.689,37.679,36.145,36.647,36.047,37.688,34.109,35.175,35.675,32.434,33.576,30.259,33.706,31.811,32.968,34.478,33.501
6/27/2022,-58.774,-53.446,-66.049,-76.327,-69.059,-62.838,-65.942,-74.117,-66.086,-69.691,-63.003,-54.753,,-56.61,-47.4,-49.048,-46.725,-42.151,-30.448,-31.987,-22.17,-25.663,-8.867,-1.802,-6.053,4.54,13.164,23.848,21.292,27.766,25.322,30.239,28.537,30.989,34.025,33.906,36.996,37.711,38.007,37.073,38.192,36.767,37.513,36.283,37.831,35.057,35.518,35.811,33.337,34.739,30.957,33.676,31.924,33.349,34.389,33.867
6/24/2022,-61.628,-55.554,-67.733,-77.213,-69.161,-61.95,-65.131,-72.581,-64.207,-68.13,-62.204,-53.743,,-56.617,-47.213,-48.374,-45.717,-41.006,-30.181,-32.093,-22.299,-25.164,-9.117,-1.712,-6.462,4.16,11.608,23.163,21.348,27.752,24.943,30.64,28.28,31.285,34.015,33.693,36.384,37.292,37.454,36.396,37.587,36.043,36.445,35.724,37.009,34.265,35.432,35.41,32.568,34.528,30.476,33.155,32.027,32.758,33.963,33.267
6/23/2022,-59.346,-53.381,-66.074,-75.084,-67.27,-59.82,-62.152,-71.478,-63.165,-66.894,-61.009,-52.501,,-55.726,-45.854,-46.988,-44.605,-40.28,-29.585,-30.629,-21.219,-24.555,-7.819,-0.655,-5.681,4.909,12.244,23.899,21.666,27.893,26.21,31.543,29.683,31.842,35.474,34.718,37.566,37.779,38.919,38.242,38.795,36.993,37.589,36.005,37.311,35.466,36.096,36.682,33.649,36.135,31.704,34.669,33.249,35.35,36.288,35.645
6/22/2022,-53.802,-49.084,-63.449,-73.583,-66.538,-59.96,-62.075,-70.991,-64.45,-67.539,-62.474,-53.506,,-56.285,-47.514,-46.887,-44.818,-40.313,-31.553,-33.181,-22.745,-26.517,-9.8,-3.562,-7.044,3.344,8.552,20.288,19.495,26.667,23.374,29.906,26.677,30.35,32.563,33.034,36.155,36.732,38.163,35.556,37.737,37.044,36.979,36.24,36.973,35.123,36.125,37.191,34.145,37.002,32.906,36.597,35.028,35.699,36.811,36.963
6/21/2022,-50.527,-47.74,-64,-74.213,-68.249,-60.491,-64.904,-73.716,-66.536,-69.754,-62.972,-54.341,,-55.813,-46.525,-46.078,-43.89,-39.641,-30.148,-31.047,-21.426,-25.028,-9.324,-1.925,-6.842,3.894,9.872,21.965,18.74,26.781,24.375,30.164,27.748,30.13,33.452,33.216,36.091,36.963,37.798,36.631,38.182,37.085,37.088,36.562,38.386,34.398,36.213,36.69,33.892,36.912,32.987,36.77,34.68,35.98,38.004,36.681
6/20/2022,-53.195,-50.371,-66.795,-77.027,-70.21,-62.238,-66.398,-75.848,-68.311,-70.808,-63.887,-54.744,,-56.423,-47.545,-47.107,-43.907,-40.101,-29.891,-30.651,-21.495,-25.157,-9.388,-2.159,-5.985,4.438,10.082,21.203,18.724,25.837,23.852,29.555,27.014,29.158,33.13,32.504,34.814,36.588,37.128,35.239,36.933,36.051,36.092,35.327,37.319,33.42,35.567,35.842,32.467,34.411,29.494,33.751,31.956,31.906,34.647,33.888
6/17/2022,-60.431,-57.027,-72.068,-82.251,-74.368,-64.627,-72.439,-81.048,-72.415,-75.631,-66.593,-57.885,,-58.245,-50.128,-48.979,-45.475,-41.573,-31.356,-30.52,-21.253,-24.818,-8.747,-1.662,-5.751,5.107,10.545,22.36,17.946,26.399,23.562,30.509,26.76,29.742,32.752,31.653,35.31,35.72,37.559,35.644,37.896,36.68,36.459,36.052,37.811,34.175,35.169,36.653,32.034,33.387,29.053,33.61,31.406,32.355,34.209,34.35
6/16/2022,-63.278,-59.443,-73.663,-83.426,-75.455,-66.671,-72.21,-81.663,-74.813,-75.397,-68.687,-59.613,,-59.863,-51.02,-47.918,-45.25,-40.864,-29.679,-30.241,-19.603,-23.524,-8.345,-0.852,-4.971,5.613,10.447,20.997,17.207,25.222,22.909,28.492,25.651,29.309,32.257,31.75,34.334,35.514,37.159,34.5,36.669,36.087,36.074,35.386,37.479,33.162,35.19,35.947,30.944,33.676,28.086,33.079,30.872,31.415,33.331,33.131
6/15/2022,-69.908,-67.06,-80.119,-90.05,-83.186,-71.389,-78.691,-90.069,-82.892,-82.905,-77.329,-67.138,,-66.287,-56.58,-53.312,-51.289,-46.109,-31.696,-34.595,-25.568,-29.042,-11.989,-4.582,-8.577,2.108,8.202,17.035,15.607,23.253,20.746,26.886,24.446,27.271,31.53,29.75,32.874,33.429,35.14,33.27,35.447,34.269,34.572,34.252,36.238,32.645,33.794,35.079,31.215,33.033,27.481,32.832,29.786,30.463,32.131,31.611
6/14/2022,-58.554,-56.831,-71.199,-85.308,-79.88,-66.069,-73.145,-82.92,-78.706,-80.008,-72.828,-61.884,,-61.121,-52.736,-50.436,-48.16,-43.871,-30.359,-31.889,-21.251,-25.933,-10.039,-2.501,-7.807,3.33,7.894,19.05,15.34,23.318,20.269,26.323,24.38,26.738,31.045,28.929,32.626,32.965,36.081,32.889,35.311,33.803,33.423,33.194,35.922,31.961,34.125,33.922,30.512,32.781,27.589,32.218,29.76,30.433,32.791,32.633
6/13/2022,-58.054,-57.28,-74.463,-85.034,-80.329,-69.467,-76.353,-86.623,-80.296,-80.078,-72.477,-60.911,,-61.437,-53.228,-51.073,-46.497,-42.735,-32.13,-32.495,-23.051,-26.004,-8.193,-2.05,-8.036,4.954,9.655,19.903,15.279,23.467,20.772,27.49,24.515,27.675,31.325,28.455,32.555,33.166,35.554,34.081,36.041,34.732,34.027,35.528,36.859,32.741,33.252,35.001,30.466,33.304,27.507,33.812,30.775,30.352,33.581,33.104
6/10/2022,-58.242,-56.622,-70.305,-80.503,-74.206,-66.124,-70.634,-81.267,-74.921,-75.324,-68.309,-57.003,,-60.355,-50.881,-50.311,-46.272,-42.379,-32.543,-31.897,-23.572,-25.906,-9.849,-2.268,-6.324,5.116,9.142,18.748,14.102,22.879,19.927,26.678,22.584,25.987,30.254,29.26,31.868,32.201,34.833,32.558,34.701,33.776,32.958,33.637,35.436,31.272,33.152,33.827,29,31.925,26.421,30.338,28.902,29.581,31.844,30.918
6/9/2022,-61.277,-58.611,-71.966,-81.056,-75.361,-68.239,-72.089,-82.119,-76.353,-75.698,-69.84,-60.027,,-60.931,-52.937,-52.105,-47.784,-44.012,-32.531,-32.309,-22.687,-25.138,-7.93,-1.079,-6.055,4.876,10.209,19.237,15.139,24.323,21.11,27.888,24.616,27.71,30.68,29.796,32.396,33.398,35.047,33.695,35.165,34.605,34.153,33.654,35.399,32.394,33.807,34.365,30.462,32.198,26.862,30.788,28.927,29.665,30.654,30.162
6/8/2022,-59.792,-55.821,-68.298,-77.504,-70.779,-65.468,-68.511,-78.163,-72.097,-73.18,-67.545,-56.826,,-58.569,-50.624,-49.891,-46.441,-41.669,-30.907,-30.921,-21.639,-23.951,-7.125,-0.208,-4.595,5.947,11.843,21.452,17.965,26.098,24.099,29.592,26.55,29.924,32.892,32.068,34.93,35.743,36.723,35.564,36.428,36.063,35.927,35.199,37.097,34.125,34.96,35.921,32.686,34.68,30.079,33.119,31.594,32.02,32.994,32.571
6/7/2022,-58.284,-54.704,-67.43,-76.548,-69.55,-64.361,-67.329,-76.54,-71.223,-72.581,-67.114,-56.69,,-58.061,-49.656,-48.702,-45.404,-41.103,-30.179,-29.99,-20.093,-22.702,-6.223,0.908,-3.844,7.1,12.64,22.75,18.889,27.436,25.079,30.806,27.626,30.809,33.959,33.405,36.05,37.001,38.039,36.673,37.55,37.156,36.949,36.521,38.3,35.229,36.362,37.084,33.684,35.442,31.125,34.572,32.94,33.627,34.566,34.304
6/6/2022,-54.311,-50.616,-63.587,-72.889,-67.498,-62.243,-65.693,-74.85,-69.17,-72.282,-67.117,-56.63,,-57.222,-49.008,-47.955,-44.842,-40.635,-30.19,-30.027,-20.101,-21.842,-6.587,1.014,-3.998,6.774,13.052,22.778,19.921,28.407,25.35,31.06,28.813,31.996,35.03,33.545,36.763,37.753,37.987,36.95,38.194,36.871,37.631,36.866,37.999,35.866,35.798,37.258,34.742,35.738,32.049,35.02,33.732,34.658,35.745,34.789
6/1/2022,-58.999,-54.806,-67.906,-75.751,-69.973,-64.574,-67.684,-76.35,-70.587,-73.218,-68.569,-58.411,,-59.452,-50.587,-49.1,-46.039,-42.584,-31.249,-30.367,-20.231,-22.324,-7.96,-0.327,-4.295,5.637,12.334,22.41,18.42,27.818,25.617,30.968,28.665,31.131,34.506,33.766,36.311,37.248,37.463,35.956,37.739,37.474,37.287,34.759,37.499,35.561,35.89,36.803,33.651,35.67,30.69,34.302,32.886,33.847,35.216,34.435
